500.0,5.3
1000.0,1.4
1500.0,0.6
2000.0,1.1
2500.0,0.6
3000.0,0.4
3500.0,0.2
4000.0,0.2
4500.0,0.2
5000.0,0.1
5500.0,0.1
6000.0,0.1
6500.0,0.0
7000.0,0.1
7500.0,0.1
8000.0,0.0
8500.0,0.1
9000.0,0.1
9500.0,0.0
10000.0,0.1
10500.0,1.9
11000.0,0.6
11500.0,0.5
12000.0,0.4
12500.0,0.3
13000.0,0.2
13500.0,0.2
14000.0,0.3
14500.0,0.3
15000.0,0.3
15500.0,0.1
16000.0,0.1
16500.0,0.1
17000.0,0.1
17500.0,0.1
18000.0,0.1
18500.0,0.1
19000.0,0.1
19500.0,0.3
20000.0,0.1
20500.0,1.4
21000.0,0.5
21500.0,0.3
22000.0,0.3
22500.0,0.2
23000.0,0.4
23500.0,0.5
24000.0,0.4
24500.0,0.4
25000.0,0.2
25500.0,0.2
26000.0,0.1
26500.0,0.1
27000.0,0.1
27500.0,0.1
28000.0,0.1
28500.0,0.1
29000.0,0.1
29500.0,0.1
30000.0,0.1
30500.0,1.5
31000.0,0.9
31500.0,0.4
32000.0,0.3
32500.0,0.7
33000.0,0.5
33500.0,0.3
34000.0,0.2
34500.0,0.2
35000.0,0.3
35500.0,0.1
36000.0,0.1
36500.0,0.1
37000.0,0.1
37500.0,0.1
38000.0,0.1
38500.0,0.1
39000.0,0.1
39500.0,0.1
40000.0,0.1
40500.0,1.5
41000.0,0.9
41500.0,0.5
42000.0,0.3
42500.0,0.7
43000.0,0.2
43500.0,0.2
44000.0,0.2
44500.0,0.1
45000.0,0.2
45500.0,0.1
46000.0,0.1
46500.0,0.0
47000.0,0.2
47500.0,0.1
48000.0,0.1
48500.0,0.1
49000.0,0.1
49500.0,0.1
50000.0,0.0
