100000.0,9.6
200000.0,8.6
300000.0,7.6
400000.0,7.5
500000.0,7.5
600000.0,5.7
700000.0,5.8
800000.0,5.9
900000.0,6.1
1000000.0,6.1
1100000.0,3.0
1200000.0,3.0
1300000.0,3.0
1400000.0,2.9
1500000.0,3.0
1600000.0,3.1
1700000.0,3.0
1800000.0,3.1
1900000.0,2.9
2000000.0,3.1
2100000.0,8.6
2200000.0,7.0
2300000.0,5.8
2400000.0,6.1
2500000.0,6.3
2600000.0,4.3
2700000.0,4.4
2800000.0,4.5
2900000.0,4.6
3000000.0,4.5
3100000.0,3.0
3200000.0,2.7
3300000.0,2.8
3400000.0,2.9
3500000.0,2.8
3600000.0,2.8
3700000.0,2.9
3800000.0,2.8
3900000.0,2.8
4000000.0,2.7
4100000.0,8.6
4200000.0,6.9
4300000.0,5.8
4400000.0,9.1
4500000.0,5.5
4600000.0,4.1
4700000.0,4.6
4800000.0,4.4
4900000.0,4.5
5000000.0,4.2
5100000.0,2.8
5200000.0,2.7
5300000.0,2.9
5400000.0,3.0
5500000.0,2.9
5600000.0,2.8
5700000.0,2.9
5800000.0,2.7
5900000.0,2.7
6000000.0,2.9
6100000.0,10.9
6200000.0,6.4
6300000.0,5.7
6400000.0,5.6
6500000.0,5.6
6600000.0,4.4
6700000.0,4.4
6800000.0,4.4
6900000.0,4.3
7000000.0,4.2
7100000.0,2.8
7200000.0,2.9
7300000.0,2.9
7400000.0,3.0
7500000.0,4.2
7600000.0,2.9
7700000.0,2.7
7800000.0,2.8
7900000.0,3.2
8000000.0,3.0
8100000.0,9.1
8200000.0,6.2
8300000.0,5.5
8400000.0,5.6
8500000.0,5.2
8600000.0,4.3
8700000.0,4.8
8800000.0,4.5
8900000.0,4.3
9000000.0,4.2
9100000.0,2.8
9200000.0,2.8
9300000.0,2.9
9400000.0,3.2
9500000.0,3.0
9600000.0,2.8
9700000.0,2.7
9800000.0,2.8
9900000.0,2.9
1.0E7,2.8
