100000.0,79.2
200000.0,73.7
300000.0,78.7
400000.0,78.5
500000.0,79.6
600000.0,82.9
700000.0,83.5
800000.0,83.6
900000.0,82.5
1000000.0,83.1
1100000.0,79.8
1200000.0,79.7
1300000.0,86.5
1400000.0,84.9
1500000.0,94.0
1600000.0,79.3
1700000.0,79.1
1800000.0,79.0
1900000.0,78.6
2000000.0,79.1
2100000.0,71.0
2200000.0,59.8
2300000.0,62.2
2400000.0,61.3
2500000.0,61.2
2600000.0,58.3
2700000.0,58.6
2800000.0,58.5
2900000.0,58.6
3000000.0,58.5
3100000.0,79.1
3200000.0,78.9
3300000.0,79.1
3400000.0,78.9
3500000.0,79.1
3600000.0,79.0
3700000.0,79.2
3800000.0,78.8
3900000.0,78.8
4000000.0,79.0
4100000.0,72.1
4200000.0,56.0
4300000.0,54.9
4400000.0,52.4
4500000.0,56.4
4600000.0,58.1
4700000.0,58.8
4800000.0,58.3
4900000.0,58.5
5000000.0,58.4
5100000.0,79.0
5200000.0,79.0
5300000.0,79.1
5400000.0,79.1
5500000.0,79.1
5600000.0,82.1
5700000.0,79.8
5800000.0,80.4
5900000.0,80.0
6000000.0,83.0
6100000.0,73.0
6200000.0,59.7
6300000.0,53.3
6400000.0,54.2
6500000.0,53.2
6600000.0,59.8
6700000.0,59.9
6800000.0,60.4
6900000.0,59.1
7000000.0,58.2
7100000.0,81.6
7200000.0,79.6
7300000.0,80.8
7400000.0,79.7
7500000.0,83.5
7600000.0,80.2
7700000.0,79.5
7800000.0,82.0
7900000.0,78.9
8000000.0,80.1
