500.0,5.3
1000.0,1.4
1500.0,0.6
2000.0,1.1
2500.0,0.6
3000.0,0.4
3500.0,0.2
4000.0,0.2
4500.0,0.2
5000.0,0.1
5500.0,0.1
6000.0,0.1
6500.0,0.0
7000.0,0.1
7500.0,0.1
8000.0,0.0
8500.0,0.1
9000.0,0.1
9500.0,0.0
10000.0,0.1
10500.0,1.9
11000.0,0.6
11500.0,0.5
12000.0,0.4
12500.0,0.3
13000.0,0.2
13500.0,0.2
14000.0,0.3
14500.0,0.3
15000.0,0.3
15500.0,0.1
16000.0,0.1
16500.0,0.1
17000.0,0.1
17500.0,0.1
18000.0,0.1
18500.0,0.1
19000.0,0.1
19500.0,0.3
20000.0,0.1
20500.0,1.4
21000.0,0.5
21500.0,0.3
22000.0,0.3
22500.0,0.2
23000.0,0.4
23500.0,0.5
24000.0,0.4
24500.0,0.4
25000.0,0.2
25500.0,0.2
26000.0,0.1
26500.0,0.1
27000.0,0.1
27500.0,0.1
28000.0,0.1
28500.0,0.1
29000.0,0.1
29500.0,0.1
30000.0,0.1
