200000.0,18.1
400000.0,17.3
600000.0,14.2
800000.0,14.7
1000000.0,14.9
1200000.0,11.1
1400000.0,11.4
1600000.0,11.9
1800000.0,11.0
2000000.0,10.9
2200000.0,5.8
2400000.0,6.0
2600000.0,5.9
2800000.0,5.8
3000000.0,6.2
3200000.0,5.9
3400000.0,5.7
3600000.0,5.7
3800000.0,6.0
4000000.0,5.7
4200000.0,16.2
4400000.0,13.7
4600000.0,11.9
4800000.0,11.7
5000000.0,12.3
5200000.0,8.8
5400000.0,8.6
5600000.0,8.6
5800000.0,9.0
6000000.0,8.4
6200000.0,5.5
6400000.0,5.7
6600000.0,5.5
6800000.0,5.4
7000000.0,5.7
7200000.0,5.9
7400000.0,5.5
7600000.0,5.7
7800000.0,5.6
8000000.0,5.4
