50000.0,62.5
100000.0,41.1
150000.0,40.1
200000.0,38.9
250000.0,38.3
300000.0,40.9
350000.0,40.7
400000.0,40.8
450000.0,40.2
500000.0,40.0
550000.0,38.2
600000.0,38.7
650000.0,38.4
700000.0,38.3
750000.0,39.2
800000.0,38.5
850000.0,38.3
900000.0,39.4
950000.0,38.5
1000000.0,38.3
1050000.0,34.2
1100000.0,29.8
1150000.0,31.1
1200000.0,30.1
1250000.0,30.4
1300000.0,28.9
1350000.0,29.6
1400000.0,29.1
1450000.0,29.2
1500000.0,29.3
1550000.0,38.5
1600000.0,38.4
1650000.0,38.5
1700000.0,38.1
1750000.0,38.6
1800000.0,38.4
1850000.0,38.4
1900000.0,38.3
1950000.0,38.3
2000000.0,39.7
2050000.0,35.1
2100000.0,27.7
2150000.0,26.7
2200000.0,28.0
2250000.0,26.4
2300000.0,30.7
2350000.0,29.3
2400000.0,28.5
2450000.0,28.8
2500000.0,28.6
2550000.0,38.2
2600000.0,38.6
2650000.0,38.5
2700000.0,38.0
2750000.0,38.2
2800000.0,38.7
2850000.0,38.2
2900000.0,38.2
2950000.0,38.7
3000000.0,38.5
3050000.0,33.3
3100000.0,27.2
3150000.0,26.5
3200000.0,27.9
3250000.0,26.6
3300000.0,28.4
3350000.0,28.9
3400000.0,29.1
3450000.0,28.5
3500000.0,28.5
3550000.0,38.5
3600000.0,38.5
3650000.0,38.1
3700000.0,38.3
3750000.0,38.6
3800000.0,38.4
3850000.0,38.7
3900000.0,38.4
3950000.0,38.3
4000000.0,38.5
